"","lon","lat","address","zip","city","state","x2020_01","quartile","state_name","region","division"
"3897",-118.3354706,46.0675042,"217 e alder st store 217 e, walla walla, wa 99362, usa","99362","Walla Walla","WA",275717,"q4","Washington","West","Pacific"
"3898",-89.613503,40.7344186,"3905 n university st, peoria, il 61614, usa","61614","Peoria","IL",128669,"q2","Illinois","Midwest","East North Central"
"3899",-121.756284,42.1953115,"3401 washburn way, klamath falls, or 97603, usa","97603","Klamath Falls","OR",201633,"q3","Oregon","West","Pacific"
"3900",-88.351973,44.2466861,"189 stoney brook rd, appleton, wi 54915, usa","54915","Appleton","WI",176866,"q3","Wisconsin","Midwest","East North Central"
"3901",-86.5140591,36.5779197,"304 s broadway, portland, tn 37148, usa","37148","Portland","TN",190708,"q3","Tennessee","South","East South Central"
"3902",-86.2203228,41.0497114,"200 rouch pl dr, rochester, in 46975, usa","46975","Rochester","IN",123266,"q2","Indiana","Midwest","East North Central"
"3903",-81.6410192,38.3532209,"215 virginia st e, charleston, wv 25301, usa","25301","Charleston","WV",127147,"q2","West Virginia","South","South Atlantic"
"3904",-72.7242737,41.6552364,"45 costello rd store 45, newington, ct 06111, usa","06111",NA,NA,NA,"q4",NA,NA,NA
"3905",-97.842589,27.500264,"1601 s hwy 77, kingsville, tx 78363, usa","78363","Kingsville","TX",103269,"q1","Texas","South","West South Central"
"3906",-89.8457303,35.0703228,"6518 quince rd, memphis, tn 38115, usa","38115","Memphis","TN",119710,"q2","Tennessee","South","East South Central"
"3907",-73.9396297,40.8408407,"168 street station, new york, ny 10032, usa","10032","New York","NY",583056,"q4","New York","Northeast","Middle Atlantic"
"3908",-95.4904802,29.736361,"6135 westheimer rd, houston, tx 77057, usa","77057","Houston","TX",250405,"q3","Texas","South","West South Central"
"3909",-83.6281877,42.8067101,"15213 n holly rd, holly, mi 48442, usa","48442","Holly","MI",224236,"q3","Michigan","Midwest","East North Central"
"3910",-122.7005086,38.429419,"1350 bennett valley rd, santa rosa, ca 95404, usa","95404","Santa Rosa","CA",647775,"q4","California","West","Pacific"
"3911",-80.7016933,35.3150611,"1725 harris houston rd, charlotte, nc 28262, usa","28262","Charlotte","NC",217500,"q3","North Carolina","South","South Atlantic"
"3912",-77.4628921,37.6849464,"10231 washington hwy, glen allen, va 23059, usa","23059","Glen Allen","VA",428455,"q4","Virginia","South","South Atlantic"
"3913",-73.5510428,45.4660953,"9835websitedriving-514 chemin du golf, verdun, qc h3e 1n5, canada","canada",NA,NA,NA,"q4",NA,NA,NA
"3914",-86.6911,35.9977821,"6708 nolensville pike, brentwood, tn 37027, usa","37027","Brentwood","TN",638573,"q4","Tennessee","South","East South Central"
"3915",-82.381505,34.8911483,"2490 n pleasantburg dr, greenville, sc 29609, usa","29609","Greenville","SC",227694,"q3","South Carolina","South","South Atlantic"
"3916",-90.499394,38.6808271,"11 forum shopping center, chesterfield, mo 63017, usa","63017","Chesterfield","MO",383639,"q4","Missouri","Midwest","West North Central"
"3917",-91.5411218,35.760856,"harrison st, arkansas, usa","arkansas",NA,NA,NA,"q4",NA,NA,NA
"3918",-77.6449902,43.237441,"3654 dewey ave, rochester, ny 14616, usa","14616","Town of Greece","NY",118046,"q2","New York","Northeast","Middle Atlantic"
"3919",-89.5757174,36.8604074,"brunt blvd, sikeston, mo 63801, usa","63801","Sikeston","MO",110267,"q2","Missouri","Midwest","West North Central"
"3920",-82.4090453,35.5987611,"2277 us-70, swannanoa, nc 28778, usa","28778","Swannanoa","NC",245707,"q3","North Carolina","South","South Atlantic"
"3921",-96.0213382,41.302488,"4805 n 72nd st, omaha, ne 68134, usa","68134","Omaha","NE",175326,"q3","Nebraska","Midwest","West North Central"
"3922",-91.3529195,39.9346497,"3904 broadway st, quincy, il 62305, usa","62305","Quincy","IL",192674,"q3","Illinois","Midwest","East North Central"
"3923",-78.86265,41.0868175,"5980 us-322 #322rr, reynoldsville, pa 15851, usa","15851","Winslow Township","PA",79566,"q1","Pennsylvania","Northeast","Middle Atlantic"
"3924",-82.3418405,31.7758324,"440 e parker st, baxley, ga 31513, usa","31513","Baxley","GA",91239,"q1","Georgia","South","South Atlantic"
"3925",-83.9918588,34.0342959,"1032 old peachtree rd ne #205lawrenceville, lawrenceville, ga 30043, usa","30043","Lawrenceville","GA",251746,"q3","Georgia","South","South Atlantic"
"3926",-84.1205891,39.7293854,"1750 woodman dr, dayton, oh 45420, usa","45420","Dayton","OH",96329,"q1","Ohio","Midwest","East North Central"
"3927",-91.1448731,30.6483342,"5625 main st, zachary, la 70791, usa","70791","Zachary","LA",205105,"q3","Louisiana","South","West South Central"
"3928",-75.0301528,40.1013378,"9920 bustleton ave, philadelphia, pa 19115, usa","19115","Philadelphia","PA",269451,"q4","Pennsylvania","Northeast","Middle Atlantic"
"3929",-82.3362451,40.8527079,"1611 claremont ave, ashland, oh 44805, usa","44805","Ashland","OH",139165,"q2","Ohio","Midwest","East North Central"
"3930",-82.1707726,29.1857621,"2920 w silver springs blvd, ocala, fl 34475, usa","34475","Ocala","FL",107580,"q2","Florida","South","South Atlantic"
"3931",-76.3586913,39.521275,"711 belair rd, bel air, md 21014, usa","21014","Bel Air","MD",336218,"q4","Maryland","South","South Atlantic"
"3932",-106.5847547,35.1372076,"5000 san mateo blvd ne, albuquerque, nm 87109, usa","87109","Albuquerque","NM",247838,"q3","New Mexico","West","Mountain"
"3933",-106.2925784,42.8470422,"2655 e 3rd st, casper, wy 82609, usa","82609","Casper","WY",248105,"q3","Wyoming","West","Mountain"
"3934",-76.4606919,37.1581312,"5234 george washington memorial hwy, yorktown, va 23692, usa","23692","Yorktown","VA",291797,"q4","Virginia","South","South Atlantic"
"3935",-81.3344408,42.9964098,"london, on n6h, canada","canada",NA,NA,NA,"q4",NA,NA,NA
"3936",-92.3194662,42.4604985,"2332 crossroads blvd, waterloo, ia 50702, usa","50702","Waterloo","IA",107416,"q2","Iowa","Midwest","West North Central"
"3937",-86.8645134,36.0451884,"3812 hillsboro rd, brentwood, tn 37027, usa","37027","Brentwood","TN",638573,"q4","Tennessee","South","East South Central"
"3938",-75.3435864,40.6722514,"3926 nazareth pike, bethlehem, pa 18020, usa","18020","Bethlehem Township","PA",260979,"q3","Pennsylvania","Northeast","Middle Atlantic"
"3939",-117.0728503,34.0329383,"33527 yucaipa blvd, yucaipa, ca 92399, usa","92399","Yucaipa","CA",389211,"q4","California","West","Pacific"
"3940",-115.1171491,35.9424747,"2910 bicentennial pkwy, henderson, nv 89044, usa","89044","Henderson","NV",381882,"q4","Nevada","West","Mountain"
"3941",-81.942035,26.5915954,"3226 del prado blvd s, cape coral, fl 33904, usa","33904","Cape Coral","FL",240339,"q3","Florida","South","South Atlantic"
"3942",-117.2291213,33.2147032,"1056 e vista way, vista, ca 92084, usa","92084","Vista","CA",571359,"q4","California","West","Pacific"
"3943",-85.5780284,38.1313001,"bardstown rd, louisville, ky 40291, usa","40291","Louisville","KY",204552,"q3","Kentucky","South","East South Central"
"3944",-73.5061139,40.8250963,"83 muttontown eastwoods rd, syosset, ny 11791, usa","11791","Syosset","NY",751494,"q4","New York","Northeast","Middle Atlantic"
"3945",-82.0247915,33.4101757,"3120 peach orchard rd, augusta, ga 30906, usa","30906","Augusta","GA",80654,"q1","Georgia","South","South Atlantic"
"3946",-85.8452537,41.5863854,"701 w lincoln ave, goshen, in 46526, usa","46526","Goshen","IN",166473,"q3","Indiana","Midwest","East North Central"
"3947",-83.2037367,35.3704871,"601 e main st, sylva, nc 28779, usa","28779","Sylva","NC",191852,"q3","North Carolina","South","South Atlantic"
"3948",-112.1350541,33.5833302,"3514 w peoria ave, phoenix, az 85029, usa","85029","Phoenix","AZ",221202,"q3","Arizona","West","Mountain"
"3949",-80.0289227,32.9192152,"rivers ave, north charleston, sc 29406, usa","29406","North Charleston","SC",166323,"q3","South Carolina","South","South Atlantic"
"3950",-91.8957239,39.1746041,"1101 w monroe st, mexico, mo 65265, usa","65265","Mexico","MO",103175,"q1","Missouri","Midwest","West North Central"
"3951",-88.2063224,41.9542705,"1420 illinois rte 59, bartlett, il 60103, usa","60103","Bartlett","IL",288473,"q4","Illinois","Midwest","East North Central"
"3952",-113.9108296,53.5416721,"98 mcleod ave, spruce grove, ab t7x 1r2, canada","canada",NA,NA,NA,"q4",NA,NA,NA
"3953",-82.7008203,40.1457523,"715 w coshocton st, johnstown, oh 43031, usa","43031","Johnstown","OH",263147,"q4","Ohio","Midwest","East North Central"
"3954",-117.008215,46.3886791,"3134 5th st #4336, lewiston, id 83501, usa","83501","Lewiston","ID",258336,"q3","Idaho","West","Mountain"
"3955",-85.3769965,35.0187103,"3607 cummings hwy, chattanooga, tn 37419, usa","37419","Chattanooga","TN",190490,"q3","Tennessee","South","East South Central"
"3956",-85.7606166,38.2315502,"1325 s 4th st, louisville, ky 40208, usa","40208","Louisville","KY",72975,"q1","Kentucky","South","East South Central"
"3957",-86.21405,43.044013,"1112 robbins rd, grand haven, mi 49417, usa","49417","Grand Haven","MI",237444,"q3","Michigan","Midwest","East North Central"
"3958",-97.1270096,31.5731071,"1000 e waco dr, waco, tx 76704, usa","76704","Waco","TX",66774,"q1","Texas","South","West South Central"
"3959",-80.1349649,26.6205011,"5821 lake worth rd, greenacres, fl 33463, usa","33463","Greenacres","FL",247032,"q3","Florida","South","South Atlantic"
"3960",-86.123213,39.868292,"2361 e 62nd st, indianapolis, in 46220, usa","46220","Indianapolis","IN",243725,"q3","Indiana","Midwest","East North Central"
"3961",-97.693982,30.337781,"7815 clock tower dr, austin, tx 78753, usa","78753","Austin","TX",280381,"q4","Texas","South","West South Central"
"3962",-120.304513,47.411708,"830 s mission st, wenatchee, wa 98801, usa","98801","Wenatchee","WA",330739,"q4","Washington","West","Pacific"
"3963",-83.8701636,34.2290795,"3715 mundy mill rd, oakwood, ga 30566, usa","30566","Oakwood","GA",184794,"q3","Georgia","South","South Atlantic"
"3964",-86.6898277,41.6265321,"1509 e lincolnway, la porte, in 46350, usa","46350","La Porte","IN",165253,"q3","Indiana","Midwest","East North Central"
"3965",-97.5508745,35.3636941,"2209 sw 104th st, oklahoma city, ok 73159, usa","73159","Oklahoma City","OK",122197,"q2","Oklahoma","South","West South Central"
"3966",-118.3898531,33.8733159,"1401 artesia blvd, manhattan beach, ca 90266, usa","90266","Manhattan Beach","CA",2012029,"q4","California","West","Pacific"
"3967",-73.4061899,41.4393922,"165 federal rd store 165, brookfield, ct 06804, usa","06804",NA,NA,NA,"q4",NA,NA,NA
"3968",-81.0358151,34.9417013,"111 cherry rd, rock hill, sc 29732, usa","29732","Rock Hill","SC",202308,"q3","South Carolina","South","South Atlantic"
"3969",-91.4902833,39.3102386,"295 us-54, vandalia, mo 63382, usa","63382","Vandalia","MO",64274,"q1","Missouri","Midwest","West North Central"
"3970",-95.7928865,29.7834478,"24413 katy fwy, katy, tx 77494, usa","77494","Katy","TX",334918,"q4","Texas","South","West South Central"
"3971",-80.088281,37.2876719,"1830 w main st, salem, va 24153, usa","24153","Salem","VA",188800,"q3","Virginia","South","South Atlantic"
"3972",-89.7383033,35.2044546,"9733 us-64, arlington, tn 38002, usa","38002","Lakeland","TN",278573,"q4","Tennessee","South","East South Central"
"3973",-83.7323653,42.7909444,"3150 owen rd, fenton, mi 48430, usa","48430","Fenton","MI",250659,"q3","Michigan","Midwest","East North Central"
"3974",-88.2006126,41.6328245,"13665 illinois rte 59, plainfield, il 60544, usa","60544","Plainfield","IL",236254,"q3","Illinois","Midwest","East North Central"
"3975",-78.9776393,39.4422254,"280 keyser mall, keyser, wv 26726, usa","26726","Keyser","WV",115407,"q2","West Virginia","South","South Atlantic"
"3976",-80.7345275,35.1419252,"1909 sardis rd n, charlotte, nc 28270, usa","28270","Charlotte","NC",395325,"q4","North Carolina","South","South Atlantic"
"3977",-90.4911305,30.5038445,"2722 w thomas st, hammond, la 70401, usa","70401","Hammond","LA",150435,"q2","Louisiana","South","West South Central"
"3978",-97.752815,30.2748578,"914 n lamar blvd, austin, tx 78703, usa","78703","Austin","TX",989881,"q4","Texas","South","West South Central"
"3979",-82.9987862,43.8133182,"780 n van dyke rd, bad axe, mi 48413, usa","48413","Bad Axe","MI",96592,"q1","Michigan","Midwest","East North Central"
"3980",-82.388273,34.763683,"2 augusta rd, greenville, sc 29605, usa","29605","Greenville","SC",178235,"q3","South Carolina","South","South Atlantic"
"3981",-86.1096883,40.0405938,"17404 carey rd, westfield, in 46074, usa","46074","Westfield","IN",323312,"q4","Indiana","Midwest","East North Central"
"3982",-79.9908875,37.7804489,"1252 s craig ave, covington, va 24426, usa","24426","Covington","VA",90502,"q1","Virginia","South","South Atlantic"
"3983",-122.5862441,45.3317791,"1809 molalla ave, oregon city, or 97045, usa","97045","Oregon City","OR",441528,"q4","Oregon","West","Pacific"
"3984",-81.2435366,42.9794342,"255 horton st e, london, on n6b 1l1, canada","canada",NA,NA,NA,"q4",NA,NA,NA
"3985",-118.3690011,33.8726176,"2318 artesia blvd, redondo beach, ca 90278, usa","90278","Redondo Beach","CA",1008480,"q4","California","West","Pacific"
"3986",-81.1542432,34.093988,"7138 broad river rd, irmo, sc 29063, usa","29063","Irmo","SC",173265,"q3","South Carolina","South","South Atlantic"
"3987",-81.3686233,40.7947459,"818 mulberry rd se, canton, oh 44707, usa","44707","Canton","OH",59009,"q1","Ohio","Midwest","East North Central"
"3988",-80.899513,34.10667,"9810 two notch rd, columbia, sc 29223, usa","29223","Columbia","SC",139595,"q2","South Carolina","South","South Atlantic"
"3989",-81.4834203,31.2133972,"249 village at glynn pl, brunswick, ga 31525, usa","31525","Brunswick","GA",162607,"q2","Georgia","South","South Atlantic"
"3990",-81.0647726,35.5570221,"6113 nc-16, denver, nc 28037, usa","28037","Denver","NC",366132,"q4","North Carolina","South","South Atlantic"
"3991",-78.5597858,41.4288641,"31 erie ave store 31, st marys, pa 15857, usa","15857","Saint Marys","PA",100988,"q1","Pennsylvania","Northeast","Middle Atlantic"
"3992",-104.8604776,38.846221,"2324 w colorado ave, colorado springs, co 80904, usa","80904","Colorado Springs","CO",318874,"q4","Colorado","West","Mountain"
"3993",-84.1130216,33.8220409,"1450 e park pl blvd, stone mountain, ga 30087, usa","30087","Stone Mountain","GA",220374,"q3","Georgia","South","South Atlantic"
"3994",-82.0579729,33.5155663,"3179 washington rd, augusta, ga 30907, usa","30907","Martinez","GA",167848,"q3","Georgia","South","South Atlantic"
"3995",-76.075858,38.7767846,"134 n washington st, easton, md 21601, usa","21601","Easton","MD",290500,"q4","Maryland","South","South Atlantic"
"3996",-76.00164,40.9918786,"296 airport rd, hazle township, pa 18202, usa","18202","Hazle Township","PA",136665,"q2","Pennsylvania","Northeast","Middle Atlantic"
"3997",-81.0420922,29.204663,"112 n nova rd, daytona beach, fl 32114, usa","32114","Daytona Beach","FL",122218,"q2","Florida","South","South Atlantic"
"3998",-114.5969237,35.0885657,"2670 az-95, bullhead city, az 86442, usa","86442","Bullhead City","AZ",168522,"q3","Arizona","West","Mountain"
"3999",-95.4378791,29.7378741,"3729 w alabama st, houston, tx 77027, usa","77027","Houston","TX",636741,"q4","Texas","South","West South Central"
"4000",-81.7162591,30.4381261,"4234 dunn ave, jacksonville, fl 32218, usa","32218","Jacksonville","FL",194432,"q3","Florida","South","South Atlantic"
"4001",-121.6262597,39.1120919,"1000 lincoln rd, yuba city, ca 95991, usa","95991","Yuba City","CA",285832,"q4","California","West","Pacific"
"4002",-73.1607806,44.4493489,"south burlington, vt 05403, usa","05403",NA,NA,NA,"q4",NA,NA,NA
"4003",-122.0292715,36.9756971,"204 union st, santa cruz, ca 95060, usa","95060","Santa Cruz","CA",930531,"q4","California","West","Pacific"
"4004",-80.3460349,26.0585856,"4845 sw 148th ave, southwest ranches, fl 33331, usa","33331","Weston","FL",510124,"q4","Florida","South","South Atlantic"
"4005",NA,NA,NA,NA,NA,NA,NA,"q4",NA,NA,NA
"4006",-82.006955,26.598009,"chiquita blvd s, cape coral, fl 33914, usa","33914","Cape Coral","FL",294268,"q4","Florida","South","South Atlantic"
"4007",-69.8101755,44.3397193,"347 leighton rd, augusta, me 04330, usa","04330",NA,NA,NA,"q4",NA,NA,NA
"4008",-122.3784941,37.5989588,"1801 adrian rd, burlingame, ca 94010, usa","94010","Burlingame","CA",2632643,"q4","California","West","Pacific"
"4009",-110.9644429,32.3920642,"10195 n oracle rd #111, oro valley, az 85704, usa","85704","Tucson","AZ",305829,"q4","Arizona","West","Mountain"
"4010",-82.35769,43.0003589,"1307 michigan ave, sarnia, on n7s 4m6, canada","canada",NA,NA,NA,"q4",NA,NA,NA
"4011",-77.3436536,37.6098263,"7147 brandy run dr, mechanicsville, va 23111, usa","23111","Mechanicsville","VA",256920,"q3","Virginia","South","South Atlantic"
"4012",-81.6410521,38.3532486,"209 virginia st e, charleston, wv 25301, usa","25301","Charleston","WV",127147,"q2","West Virginia","South","South Atlantic"
"4013",-83.6154283,41.6149591,"3022 glendale ave, toledo, oh 43614, usa","43614","Toledo","OH",129732,"q2","Ohio","Midwest","East North Central"
"4014",-83.9908002,35.9386696,"5307 kingston pike, knoxville, tn 37919, usa","37919","Knoxville","TN",304512,"q4","Tennessee","South","East South Central"
"4015",-80.4310797,25.7111083,"sw 147th ave, florida, usa","florida",NA,NA,NA,"q4",NA,NA,NA
"4016",-117.8593941,33.6085441,"3233 pacific view dr, corona del mar, ca 92625, usa","92625","Newport Beach","CA",2301155,"q4","California","West","Pacific"
"4017",-122.7064751,38.4442341,"1033 4th st, santa rosa, ca 95404, usa","95404","Santa Rosa","CA",647775,"q4","California","West","Pacific"
"4018",-79.8953052,37.0098409,"1045 n main st, rocky mount, va 24151, usa","24151","Rocky Mount","VA",160191,"q2","Virginia","South","South Atlantic"
"4019",-105.5896664,41.326619,"1575 n 4th st, laramie, wy 82072, usa","82072","Laramie","WY",245946,"q3","Wyoming","West","Mountain"
"4020",-119.2833993,47.1428523,"789 n central dr, moses lake, wa 98837, usa","98837","Moses Lake","WA",225630,"q3","Washington","West","Pacific"
"4021",-74.4349761,40.8923936,"mountain lakes, nj 07046, usa","07046",NA,NA,NA,"q4",NA,NA,NA
"4022",-86.1175733,42.7559211,"1180 washington ave, holland, mi 49423, usa","49423","Holland","MI",211839,"q3","Michigan","Midwest","East North Central"
"4023",-82.5962313,28.8997471,"254 n suncoast blvd, crystal river, fl 34428, usa","34428","Crystal River","FL",172818,"q3","Florida","South","South Atlantic"
"4024",-88.4221368,44.2868415,"1033 w northland ave, appleton, wi 54914, usa","54914","Appleton","WI",162937,"q2","Wisconsin","Midwest","East North Central"
"4025",-80.1176027,26.9333886,"1280 w indiantown rd, jupiter, fl 33458, usa","33458","Jupiter","FL",375125,"q4","Florida","South","South Atlantic"
"4026",-87.9664816,44.4768691,"1301 brosig st, green bay, wi 54311, usa","54311","Green Bay","WI",221750,"q3","Wisconsin","Midwest","East North Central"
"4027",-87.5265256,41.5632045,"3679 ridge rd, lansing, il 60438, usa","60438","Lansing","IL",123733,"q2","Illinois","Midwest","East North Central"
"4028",-121.449602,38.4226529,"4720 laguna blvd #50elk, elk grove, ca 95758, usa","95758","Elk Grove","CA",419876,"q4","California","West","Pacific"
"4029",-82.5290863,27.8921218,"5002 bridge st, tampa, fl 33611, usa","33611","Tampa","FL",294815,"q4","Florida","South","South Atlantic"
"4030",-89.8948713,35.1119616,"700 mt moriah rd, memphis, tn 38117, usa","38117","Memphis","TN",205735,"q3","Tennessee","South","East South Central"
"4031",-90.2050383,38.6324104,"1727 locust st, st. louis, mo 63103, usa","63103","Saint Louis","MO",143105,"q2","Missouri","Midwest","West North Central"
"4032",-116.8989761,32.8294345,"13702 camino canada, el cajon, ca 92021, usa","92021","El Cajon","CA",503261,"q4","California","West","Pacific"
"4033",-96.6818143,33.0077721,"2501 e plano pkwy, plano, tx 75074, usa","75074","Plano","TX",260411,"q3","Texas","South","West South Central"
"4034",-82.8227544,40.0948324,"5497 new albany rd, new albany, oh 43054, usa","43054","New Albany","OH",384719,"q4","Ohio","Midwest","East North Central"
"4035",-82.393989,33.003796,"1110 ga-24, louisville, ga 30434, usa","30434","Louisville","GA",73970,"q1","Georgia","South","South Atlantic"
"4036",-89.9973517,35.1553755,"651 n mclean blvd, memphis, tn 38107, usa","38107","Memphis","TN",66589,"q1","Tennessee","South","East South Central"
"4037",-90.239565,38.6316004,"3728 market st, st. louis, mo 63110, usa","63110","Saint Louis","MO",225976,"q3","Missouri","Midwest","West North Central"
"4038",-82.4492108,34.8520349,"3229 w blue ridge dr, greenville, sc 29611, usa","29611","Greenville","SC",122175,"q2","South Carolina","South","South Atlantic"
"4039",-97.3885061,32.7283613,"3250 hulen st, fort worth, tx 76107, usa","76107","Fort Worth","TX",291169,"q4","Texas","South","West South Central"
"4040",-92.6633738,37.6791034,"225 s jefferson ave, lebanon, mo 65536, usa","65536","Lebanon","MO",129013,"q2","Missouri","Midwest","West North Central"
"4041",-117.170264,34.0471291,"411 e palm ave, redlands, ca 92373, usa","92373","Redlands","CA",492636,"q4","California","West","Pacific"
"4042",-112.3329198,34.5851299,"7620 e state rte 69, prescott valley, az 86314, usa","86314","Prescott Valley","AZ",271955,"q4","Arizona","West","Mountain"
"4043",-81.3035781,35.8165847,"9441 nc-127, hickory, nc 28601, usa","28601","Hickory","NC",178276,"q3","North Carolina","South","South Atlantic"
"4044",-96.1516144,29.761401,"2260 tx-36, sealy, tx 77474, usa","77474","Sealy","TX",239714,"q3","Texas","South","West South Central"
"4045",-111.8779136,33.3628568,"2039 w guadalupe rd, mesa, az 85202, usa","85202","Mesa","AZ",253666,"q3","Arizona","West","Mountain"
"4046",-118.2992067,33.8917412,"w redondo beach blvd, gardena, ca 90247, usa","90247","Gardena","CA",543861,"q4","California","West","Pacific"
"4047",-77.8516421,40.7829331,"424 westerly pkwy, state college, pa 16801, usa","16801","State College","PA",306936,"q4","Pennsylvania","Northeast","Middle Atlantic"
"4048",-82.7315143,27.9224235,"16494 us-19, clearwater, fl 33764, usa","33764","Clearwater","FL",250498,"q3","Florida","South","South Atlantic"
"4049",-75.8317575,39.6041056,"208 s bridge st, elkton, md 21921, usa","21921","Elkton","MD",237687,"q3","Maryland","South","South Atlantic"
"4050",-122.0968047,47.9190553,"823 ave c, snohomish, wa 98290, usa","98290","Snohomish","WA",554095,"q4","Washington","West","Pacific"
"4051",-76.3108092,40.1741034,"680 furnace hills pike, lititz, pa 17543, usa","17543","Warwick Township","PA",272936,"q4","Pennsylvania","Northeast","Middle Atlantic"
"4052",-87.179874,30.5951795,"4325 woodbine rd, pace, fl 32571, usa","32571","Pace","FL",209657,"q3","Florida","South","South Atlantic"
"4053",-99.7318895,32.463354,"1246 pine st, abilene, tx 79601, usa","79601","Abilene","TX",128899,"q2","Texas","South","West South Central"
"4054",-81.2434805,42.9795007,"255 horton st e, london, on n6b 1l1, canada","canada",NA,NA,NA,"q4",NA,NA,NA
"4055",-117.3146351,33.9659564,"",NA,NA,NA,NA,"q4",NA,NA,NA
"4056",-77.6004649,37.6518274,"4200 tom leonard dr, glen allen, va 23060, usa","23060","Glen Allen","VA",302283,"q4","Virginia","South","South Atlantic"
"4057",-122.4116402,37.8055623,"295 bay st, san francisco, ca 94133, usa","94133","San Francisco","CA",1439795,"q4","California","West","Pacific"
"4058",-84.8788604,32.5365511,"6361 talokas lane, columbus, ga 31909, usa","31909","Columbus","GA",156927,"q2","Georgia","South","South Atlantic"
"4059",-82.6249194,27.8659773,"10596 gandy blvd n, st. petersburg, fl 33702, usa","33702","Saint Petersburg","FL",224702,"q3","Florida","South","South Atlantic"
"4060",-86.5766954,39.1572699,"1284 liberty dr, bloomington, in 47401, usa","47401","Bloomington","IN",275942,"q4","Indiana","Midwest","East North Central"
"4061",-122.271706,37.8042184,"1333 broadway, oakland, ca 94612, usa","94612","Oakland","CA",699747,"q4","California","West","Pacific"
"4062",-79.9234112,39.618218,"hunters way, morgantown, wv 26505, usa","26505","Morgantown","WV",195705,"q3","West Virginia","South","South Atlantic"
"4063",-122.4662749,37.689618,"7420 mission st, daly city, ca 94014, usa","94014","Daly City","CA",953693,"q4","California","West","Pacific"
"4064",-78.3704484,38.2303152,"8758 seminole trail, ruckersville, va 22968, usa","22968","Ruckersville","VA",254182,"q3","Virginia","South","South Atlantic"
"4065",-110.9950313,32.2713213,"n flowing wells rd, tucson, az 85705, usa","85705","Tucson","AZ",165071,"q3","Arizona","West","Mountain"
"4066",-88.6299865,36.7272414,"paris rd, mayfield, ky 42066, usa","42066","Mayfield","KY",87608,"q1","Kentucky","South","East South Central"
"4067",-84.2883555,33.2704111,"1424 n expy, griffin, ga 30223, usa","30223","Griffin","GA",114021,"q2","Georgia","South","South Atlantic"
"4068",-82.4302972,39.5453942,"36 hocking mall, logan, oh 43138, usa","43138","Logan","OH",131521,"q2","Ohio","Midwest","East North Central"
"4069",-104.7700642,41.1354854,"3301 nationway, cheyenne, wy 82001, usa","82001","Cheyenne","WY",258504,"q3","Wyoming","West","Mountain"
"4070",-121.1891449,38.8184125,"6107 horseshoe bar rd, loomis, ca 95650, usa","95650","Loomis","CA",602304,"q4","California","West","Pacific"
"4071",-85.8561407,41.595753,"1527 bashor rd, goshen, in 46528, usa","46528","Goshen","IN",193290,"q3","Indiana","Midwest","East North Central"
"4072",-90.1810973,30.0056405,"4329 veterans memorial blvd, metairie, la 70006, usa","70006","Metairie","LA",271859,"q4","Louisiana","South","West South Central"
"4073",-92.3841161,34.763173,"n rodney parham rd, little rock, ar 72227, usa","72227","Little Rock","AR",187862,"q3","Arkansas","South","West South Central"
"4074",-95.856743,36.119107,"e 31st st s&s 108th e ave, tulsa, ok 74129, usa","74129","Tulsa","OK",111892,"q2","Oklahoma","South","West South Central"
"4075",-95.5848686,29.9272943,"jones rd, houston, tx 77065, usa","77065","Houston","TX",201857,"q3","Texas","South","West South Central"
"4076",-112.237877,33.672125,"20713 n 83rd ave, peoria, az 85382, usa","85382","Peoria","AZ",295400,"q4","Arizona","West","Mountain"
"4077",-74.197388,40.4359539,"union beach, nj 07735, usa","07735",NA,NA,NA,"q4",NA,NA,NA
"4078",-82.4198786,40.0513309,"101 union st #101, newark, oh 43055, usa","43055","Newark","OH",144864,"q2","Ohio","Midwest","East North Central"
"4079",-116.5372932,48.3075506,"204 larkspur st, ponderay, id 83852, usa","83852","Ponderay","ID",263407,"q4","Idaho","West","Mountain"
"4080",-84.2262741,30.4277949,"3098 apalachee pkwy, tallahassee, fl 32301, usa","32301","Tallahassee","FL",139915,"q2","Florida","South","South Atlantic"
"4081",-117.6799945,33.6386736,"22351 el toro rd, lake forest, ca 92630, usa","92630","Lake Forest","CA",729942,"q4","California","West","Pacific"
"4082",-86.6908503,36.3016388,"2101 gallatin pike n, madison, tn 37115, usa","37115","Nashville","TN",216328,"q3","Tennessee","South","East South Central"
"4083",-80.0654119,35.8557564,"1585 liberty dr, thomasville, nc 27360, usa","27360","Thomasville","NC",136109,"q2","North Carolina","South","South Atlantic"
"4084",-86.0912238,42.8052928,"393 e lakewood blvd, holland, mi 49424, usa","49424","Holland","MI",239356,"q3","Michigan","Midwest","East North Central"
"4085",-79.246921,37.3821951,"18366 forest rd, forest, va 24551, usa","24551","Forest","VA",286431,"q4","Virginia","South","South Atlantic"
"4086",-79.4100759,37.8057605,"1233 n lee hwy, lexington, va 24450, usa","24450","Lexington","VA",230417,"q3","Virginia","South","South Atlantic"
"4087",-86.5285979,35.940976,"571 almaville rd, smyrna, tn 37167, usa","37167","Smyrna","TN",256781,"q3","Tennessee","South","East South Central"
"4088",-89.7486303,43.1427221,"1314 canal st, black earth, wi 53515, usa","53515","Black Earth","WI",257490,"q3","Wisconsin","Midwest","East North Central"
